date,coin_id,symbol,price_usd,total_volume_usd,daily_return,log_return,roll_vol_30d,roll_mean_30d
2018-06-13,binancecoin,BNB,14.5888,46815488.328284,-0.0418683462167434,-0.042770084792298206,1.2815709304919949,14.11717
2018-06-14,binancecoin,BNB,14.867,39482057.010549,0.01906942311910509,0.018889880594228546,1.2785012301287075,14.194773333333332
2018-06-15,binancecoin,BNB,14.9895,38907490.481165,0.00823972556669128,0.008205964356602882,1.2751415494583331,14.284753333333333
2018-06-16,binancecoin,BNB,15.7602,38045736.412739,0.051415991193835664,0.050137818716724444,1.2841508447762409,14.397503333333333
2018-06-17,binancecoin,BNB,16.5987,53502585.078729,0.05320363954772156,0.051836604338301534,1.0928297064829016,14.44625
2018-06-18,binancecoin,BNB,16.8111,47861779.314918,0.012796182833595404,0.012715003476497122,1.0730644936238884,14.528953333333334
2018-06-19,binancecoin,BNB,16.7556,34963195.214421,-0.0033013901529346246,-0.0033068517653273817,1.0718340631648433,14.615253333333333
2018-06-20,binancecoin,BNB,16.0773,31306144.775948,-0.04048198811143733,-0.04132419154949058,1.0777779521710065,14.661176666666668
2018-06-21,binancecoin,BNB,17.0727,59369253.233247,0.06191338097814936,0.06007235732590499,1.0732710084817139,14.767333333333333
2018-06-22,binancecoin,BNB,15.56,54171930.631343,-0.08860344292349775,-0.09277717778018107,1.0575538422882638,14.86934
2018-06-23,binancecoin,BNB,15.6398,33027599.351465,0.005128534704370136,0.005115428561370631,1.050356146993953,14.956373333333334
2018-06-24,binancecoin,BNB,14.4174,55238298.522296,-0.07815956725789319,-0.08138313684349893,1.0937003243325334,15.00319
2018-06-25,binancecoin,BNB,14.92,33067739.395258,0.034860654486939424,0.03426678430749768,1.0961758767175396,15.07423
2018-06-26,binancecoin,BNB,14.0525,20048435.454461,-0.05814343163538871,-0.05990227888152177,1.117641080417224,15.122493333333333
2018-06-27,binancecoin,BNB,14.0737,21486064.57909,0.00150862835794352,0.0015074915214145796,1.0968198732683954,15.194353333333334
2018-06-28,binancecoin,BNB,14.206,34330807.123393,0.009400513013635203,0.009356603160110586,1.0816339827804262,15.247643333333333
2018-06-29,binancecoin,BNB,14.5399,25496746.955655,0.02350415317471488,0.02323218392701224,1.0836411241899984,15.311643333333333
2018-06-30,binancecoin,BNB,14.6851,31764133.058728,0.009986313523476786,0.009936779794498234,1.0041462049171508,15.327813333333333
2018-07-01,binancecoin,BNB,14.37,17467526.242541,-0.021457123206515494,-0.021690674206195207,1.007075972497777,15.330520000000002
2018-07-02,binancecoin,BNB,14.5968,27317959.54243,0.01578288100208769,0.015659626518139288,1.0042015022092965,15.327973333333334
2018-07-03,binancecoin,BNB,14.1639,25735997.901144,-0.02965718513646831,-0.03010585253683787,1.0095649573865826,15.310120000000001
2018-07-04,binancecoin,BNB,14.0212,15117011.747177,-0.010074908746884659,-0.01012600411716589,1.0047693476343922,15.302040000000002
2018-07-05,binancecoin,BNB,13.76,16099476.98922,-0.01862893332952964,-0.018804637449871563,0.950895021056123,15.240186666666666
2018-07-06,binancecoin,BNB,13.4366,12814481.554086,-0.023502906976744176,-0.023783505604544362,0.8736008604806529,15.112240000000002
2018-07-07,binancecoin,BNB,14.16,34914778.132254,0.05383802450024566,0.05243876136492054,0.8784886728061244,15.041603333333333
2018-07-08,binancecoin,BNB,14.01,25039486.304264,-0.010593220338983023,-0.010649727916658039,0.8787150473277596,14.967630000000002
2018-07-09,binancecoin,BNB,13.5348,14806707.805538,-0.0339186295503211,-0.034507213897181144,0.8843886678118049,14.88483
2018-07-10,binancecoin,BNB,12.77,16501887.034692,-0.056506191447232346,-0.0581654764072865,0.8030660092444526,14.83783
2018-07-11,binancecoin,BNB,12.697,21058226.248708,-0.005716523101018001,-0.005732924956793557,0.7335810827267627,14.745396666666666
2018-07-12,binancecoin,BNB,12.1318,12910599.589208,-0.04451445223281081,-0.04553564072526213,0.7455069860911435,14.642246666666667
2018-07-13,binancecoin,BNB,12.1803,13548020.403462,0.003997757958423387,0.003989788157904008,0.7354957708003569,14.561963333333333
2018-07-14,binancecoin,BNB,12.0595,8467281.467104,-0.00991765391657029,-0.009967161450537786,0.7300650693130047,14.468380000000002
2018-07-15,binancecoin,BNB,12.321,11950242.437808,0.0216841494257638,0.021452392572772722,0.7349777773317321,14.379430000000001
2018-07-16,binancecoin,BNB,13.3471,21925857.290281,0.0832805778751724,0.07999400914178748,0.7704739230584683,14.298993333333334
2018-07-17,binancecoin,BNB,13.7398,32570276.184119,0.029422121659386846,0.028997597863187584,0.7529874579621024,14.203696666666668
2018-07-18,binancecoin,BNB,12.8574,33794147.781903,-0.06422218664027135,-0.06637720957255178,0.7779717500536314,14.071906666666667
2018-07-19,binancecoin,BNB,12.955,21603602.169188,0.0075909592919252145,0.007562292939118809,0.7798832646342984,13.945219999999999
2018-07-20,binancecoin,BNB,12.0798,18560112.926735,-0.06755692782709377,-0.06994717793585202,0.8011128810042805,13.81197
2018-07-21,binancecoin,BNB,12.1959,11713318.544765,0.009611086276262837,0.009565193604529228,0.7644136707032789,13.64941
2018-07-22,binancecoin,BNB,12.1885,8743603.549702,-0.0006067612886297979,-0.0006069454427559855,0.7060076241484854,13.537026666666666
2018-07-23,binancecoin,BNB,12.0348,10248756.149165,-0.012610247364318705,-0.01269043133996853,0.7045301485603854,13.416860000000002
2018-07-24,binancecoin,BNB,12.1469,17678964.466903,0.009314654169574998,0.009271540298833552,0.6561755142892801,13.341176666666666
2018-07-25,binancecoin,BNB,13.0048,30990115.091859,0.07062707357432751,0.06824452688300221,0.6919584826871861,13.277336666666667
2018-07-26,binancecoin,BNB,13.3283,27045752.072738,0.024875430610236338,0.02457107409290298,0.6693179204010018,13.253196666666668
2018-07-27,binancecoin,BNB,13.9919,25531858.178457,0.049788795270214514,0.048588996574887744,0.691977455618052,13.25047
2018-07-28,binancecoin,BNB,14.669,31740491.99232,0.04839228410723351,0.04725783275597353,0.7109306915643935,13.265903333333334
2018-07-29,binancecoin,BNB,13.9569,22996010.777869,-0.04854454973072475,-0.04976241386829569,0.7276849560157522,13.24647
2018-07-30,binancecoin,BNB,13.1666,16318839.012266,-0.05662432201993273,-0.05829068970232132,0.752829598450009,13.195853333333334
2018-07-31,binancecoin,BNB,13.8369,25968909.870792,0.050909118527182384,0.04965561672605137,0.7721807146310136,13.178083333333332
2018-08-01,binancecoin,BNB,13.6666,19484025.286529,-0.01230767007060829,-0.012384036685540237,0.7706408959628127,13.147076666666667
2018-08-02,binancecoin,BNB,14.15,16667767.04466,0.03537090424831346,0.03475972411372678,0.7742774297842993,13.146613333333333
2018-08-03,binancecoin,BNB,14.1251,23922598.174896,-0.0017597173144876521,-0.001761267435784887,0.7734543161970469,13.150076666666667
2018-08-04,binancecoin,BNB,13.8663,23504937.17289,-0.01832199418057212,-0.01849192071165009,0.7733581348954061,13.153619999999998
2018-08-05,binancecoin,BNB,13.64,16025447.519181,-0.016320143080706506,-0.016454783526495625,0.7709094210787472,13.160400000000001
2018-08-06,binancecoin,BNB,13.6998,19146597.274273,0.00438416422287391,0.004374581772057491,0.7480434926029789,13.14506
2018-08-07,binancecoin,BNB,13.1488,15401942.953135,-0.04021956524912773,-0.041050734480419966,0.7603425743641147,13.116353333333333
2018-08-08,binancecoin,BNB,12.1489,18318248.31766,-0.07604496227792656,-0.07909186899835866,0.7991619735007208,13.070156666666668
2018-08-09,binancecoin,BNB,12.7654,17358341.580138,0.05074533496859801,0.04949975517740953,0.7948664940705301,13.070003333333334
2018-08-10,binancecoin,BNB,12.1472,16351283.756291,-0.04842778134645209,-0.04963969533264214,0.8133822466189616,13.051676666666667
2018-08-11,binancecoin,BNB,11.6972,11161621.548098,-0.0370455742887249,-0.037749193629668776,0.8085124570623987,13.037189999999999
2018-08-12,binancecoin,BNB,11.7999,9652628.11456,0.008779878945388564,0.008741559935744943,0.8090672368674683,13.02451
2018-08-13,binancecoin,BNB,10.2576,14186384.039565,-0.13070449749574142,-0.14007216260858257,0.9432486299743176,12.964446666666666
2018-08-14,binancecoin,BNB,9.3999,16293912.252131,-0.08361605053813748,-0.08731984332935692,0.9798767168206456,12.867076666666666
2018-08-15,binancecoin,BNB,9.5049,20575226.457214,0.011170331599272165,0.011108404185012149,0.9292684317511646,12.739003333333333
2018-08-16,binancecoin,BNB,9.7888,9841969.122055,0.029868804511357316,0.02943141986793619,0.9295065092636603,12.607303333333332
2018-08-17,binancecoin,BNB,10.88,13760725.793228,0.11147433801896045,0.10568736645334931,0.9927964736654171,12.54139
2018-08-18,binancecoin,BNB,9.8807,11487200.211686,-0.09184742647058841,-0.09634288197534821,1.0405099024669138,12.438913333333335
2018-08-19,binancecoin,BNB,10.1388,9034520.161367,0.026121631058528383,0.02578628851221397,1.0234090945220002,12.374213333333334
2018-08-20,binancecoin,BNB,9.6377,6634719.518377,-0.04942399495009264,-0.05068715702076029,1.0335241356798408,12.28894
2018-08-21,binancecoin,BNB,9.7399,4485427.987941,0.010604189796320718,0.010548359717384598,1.035238759086243,12.207320000000001
2018-08-22,binancecoin,BNB,9.5888,9165730.019634,-0.015513506298832636,-0.015635099939502836,1.0354763867144456,12.125786666666666
2018-08-23,binancecoin,BNB,9.7587,6249555.55177,0.01771858835307838,0.017563444110434617,1.0375759756549714,12.04618
2018-08-24,binancecoin,BNB,10.2038,7724105.843198,0.045610583376884284,0.04460100509845961,1.019021852935012,11.952813333333333
2018-08-25,binancecoin,BNB,10.1058,6865462.078839,-0.009604265077716057,-0.009650683480419784,1.012187059418452,11.845396666666666
2018-08-26,binancecoin,BNB,10.2158,7498417.685594,0.010884838409626063,0.010826024954437642,0.9934358266702105,11.719526666666667
2018-08-27,binancecoin,BNB,11.1888,16342711.984367,0.09524462107715514,0.09097773656276947,1.0362037715313432,11.60352
2018-08-28,binancecoin,BNB,11.5188,17325480.930577,0.029493779493779515,0.029067205207889198,1.0336786443723514,11.522250000000001
2018-08-29,binancecoin,BNB,11.1888,12816786.614576,-0.02864881758516513,-0.029067205207889187,1.0201518215192413,11.456323333333332
2018-08-30,binancecoin,BNB,10.7899,8050603.708558,-0.03565172315172327,-0.036302766580961994,1.0056955576953477,11.354756666666667
2018-08-31,binancecoin,BNB,10.9899,8904059.692226,0.018535852973614375,0.018366157806555202,1.0098315509401568,11.265533333333334
2018-09-01,binancecoin,BNB,11.48,11858401.659005,0.044595492224678956,0.0436297216983618,1.0149386460981566,11.176533333333335
2018-09-02,binancecoin,BNB,11.3684,8001144.011192,-0.009721254355400832,-0.009768814227262486,1.014805703577676,11.084643333333332
2018-09-03,binancecoin,BNB,11.3294,7241099.573479,-0.0034305619084479266,-0.003436459778487187,1.0140626479870138,11.00008
2018-09-04,binancecoin,BNB,11.4217,7161798.610399,0.00814694511624614,0.008113937909632576,1.0147197130772911,10.926136666666666
2018-09-05,binancecoin,BNB,9.9664,12709076.726525,-0.12741535848428864,-0.13629561927755937,1.1108424608002037,10.80169
2018-09-06,binancecoin,BNB,10.2888,8508375.033756,0.032348691603788726,0.03183648945199595,1.114785834512097,10.706356666666666
2018-09-07,binancecoin,BNB,9.9401,5437853.871892,-0.03389122152243229,-0.03447884398968951,1.0896435537900069,10.63273
2018-09-08,binancecoin,BNB,9.5224,5765529.187651,-0.04202171004315847,-0.042930163108517584,1.0772806518145603,10.52463
2018-09-09,binancecoin,BNB,9.5399,5481832.397168,0.0018377719902544776,0.0018360853534301778,1.0682274996401737,10.43772
2018-09-10,binancecoin,BNB,9.508,3907007.985042,-0.0033438505644713956,-0.0033494537270158014,1.0629174004306985,10.364746666666665
2018-09-11,binancecoin,BNB,9.3688,7292638.319121,-0.014640302902818592,-0.014748529752156932,1.0617220115971042,10.283710000000001
2018-09-12,binancecoin,BNB,9.2081,6586263.738557,-0.017152676970369818,-0.017301488263546362,0.9494838887696312,10.248726666666668
2018-09-13,binancecoin,BNB,9.5911,9707635.052138,0.041593814141897,0.04075205365067065,0.9116867591179767,10.2551
2018-09-14,binancecoin,BNB,9.9268,10431829.296773,0.035001199028265706,0.0344025851980775,0.9186373988699699,10.269163333333333
2018-09-15,binancecoin,BNB,10.0999,11217374.3255,0.017437643550791693,0.017287352477107297,0.9149505401715481,10.279533333333335
2018-09-16,binancecoin,BNB,9.9399,7871452.191645,-0.015841741007336707,-0.015968562552395784,0.8347111482111604,10.248196666666669
2018-09-17,binancecoin,BNB,9.3626,8384256.232622,-0.058079055121278866,-0.05983393056152928,0.7919514994193431,10.230926666666667
2018-09-18,binancecoin,BNB,9.5599,8479042.454459,0.02107320616068198,0.020854237063380653,0.7899739415010092,10.211629999999998
2018-09-19,binancecoin,BNB,9.6399,9381890.359499,0.00836828837121728,0.008333468367111225,0.7707442545148879,10.211703333333332
2018-09-20,binancecoin,BNB,10.0388,10930645.339467,0.04138009730391379,0.04054685008325313,0.7829146109981402,10.221666666666666
2018-09-21,binancecoin,BNB,10.48,14609742.49519,0.04394947603299193,0.043011093684976465,0.7938715486517796,10.251373333333333
2018-09-22,binancecoin,BNB,10.2911,8803410.615031,-0.018024809160305355,-0.01818923485750705,0.7953888916499677,10.26912
2018-09-23,binancecoin,BNB,10.2907,8854976.308623,-3.886853689116787e-05,-3.886929229232219e-05,0.7802307802647753,10.272016666666666
2018-09-24,binancecoin,BNB,10.0588,7260639.486216,-0.02253491016160214,-0.022792701480675404,0.7836756510085688,10.27045
2018-09-25,binancecoin,BNB,9.8745,6467310.146931,-0.018322265081321842,-0.018492196668517306,0.7851758312533349,10.259073333333333
2018-09-26,binancecoin,BNB,9.712,6476644.422157,-0.0164565294445288,-0.016593442276761548,0.7126495828438113,10.209846666666666
2018-09-27,binancecoin,BNB,10.0599,10874757.190832,0.035821663920922564,0.035194989947192126,0.7166154799726538,10.161216666666666
2018-09-28,binancecoin,BNB,9.9911,10300532.419842,-0.006839034185230575,-0.006862527555435637,0.7112050720453285,10.121293333333334
2018-09-29,binancecoin,BNB,10.0118,10290818.873204,0.0020718439411075984,0.0020697006323397425,0.7016458773689398,10.095356666666667
2018-09-30,binancecoin,BNB,10.0172,10044300.565752,0.0005393635510100303,0.0005392181467714328,0.6977192667624894,10.062933333333332
2018-10-01,binancecoin,BNB,9.9811,9447959.535416,-0.003603801461486311,-0.0036103107975821802,0.6770583981564741,10.01297
2018-10-02,binancecoin,BNB,10.3711,16879602.915368,0.03907384957569815,0.038329787142402184,0.6930904602097945,9.979726666666668
2018-10-03,binancecoin,BNB,10.3136,15575635.988752,-0.005544252779358105,-0.005559679193848408,0.6931445222890344,9.945866666666666
2018-10-04,binancecoin,BNB,10.2982,14416384.719748,-0.0014931740614334554,-0.0014942899567779771,0.6919918663631599,9.908416666666666
2018-10-05,binancecoin,BNB,10.6756,17155400.876299,0.03664718106076781,0.03599164094197441,0.5136779145483023,9.932056666666666
2018-10-06,binancecoin,BNB,10.4289,12837946.637706,-0.02310877140394907,-0.02337996517811552,0.5097977491803307,9.936726666666667
2018-10-07,binancecoin,BNB,10.5852,13442716.807221,0.014987199033455134,0.014876000624521992,0.4961195314950155,9.958229999999999
2018-10-08,binancecoin,BNB,10.5911,13139669.295376,0.0005573820050637224,0.0005572267254113146,0.4688862046028529,9.993853333333332
2018-10-09,binancecoin,BNB,10.4113,11129170.348366,-0.016976518019846898,-0.017122271042815985,0.4743869947356112,10.0229
2018-10-10,binancecoin,BNB,10.3614,10626150.958079,-0.004792869286256329,-0.004804391916637617,0.47465582966825165,10.051346666666667
2018-10-11,binancecoin,BNB,9.3599,9920124.528386,-0.09665682243712237,-0.1016527561647971,0.5964197013495285,10.05105
2018-10-12,binancecoin,BNB,9.5551,9969773.604426,0.02085492366371433,0.02064043669047732,0.5972748528863907,10.062616666666665
2018-10-13,binancecoin,BNB,9.681,10217008.316968,0.013176209563479091,0.013090158375711881,0.5818326258086659,10.065613333333333
2018-10-14,binancecoin,BNB,9.5895,9343646.069239,-0.009451502943910728,-0.009496451845180278,0.5694762127947628,10.05437
2018-10-15,binancecoin,BNB,10.5655,24403410.278389,0.10177798633922519,0.09692522613209066,0.6621420274355796,10.06989
2018-10-16,binancecoin,BNB,10.2771,13174396.94833,-0.02729638919123556,-0.027675856963160078,0.6672692932380168,10.08113
2018-10-17,binancecoin,BNB,10.2338,14349325.147916,-0.004213250819783854,-0.004222151570546999,0.6305224703191015,10.11017
2018-10-18,binancecoin,BNB,9.922,12731504.183011,-0.03046766596963002,-0.03094145361228057,0.6378682048578309,10.122240000000001
2018-10-19,binancecoin,BNB,9.9001,10965218.636772,-0.0022072162870389045,-0.0022096557792267565,0.6374523386297288,10.130913333333332
2018-10-20,binancecoin,BNB,9.9365,11606230.136935,0.003676730538075379,0.003669987886571743,0.6213503724868089,10.127503333333333
2018-10-21,binancecoin,BNB,9.9311,11904852.888886,-0.000543450913299437,-0.0005435986362695665,0.6013533869450289,10.109206666666667
2018-10-22,binancecoin,BNB,9.8932,10252902.783188,-0.003816294267503184,-0.0038235948986281966,0.5985045273424241,10.095943333333333
2018-10-23,binancecoin,BNB,9.9298,12076606.918577,0.0036995107750779077,0.0036926844160360996,0.5987461036917437,10.083913333333333
2018-10-24,binancecoin,BNB,9.8837,10327342.770892,-0.004642590988741091,-0.00465340128578723,0.5938317446856698,10.078076666666668
2018-10-25,binancecoin,BNB,9.8056,9866549.40137,-0.007901899086374398,-0.007933284536734878,0.5909594691557899,10.07578
2018-10-26,binancecoin,BNB,9.8296,10042937.842636,0.002447580974137109,0.0024445905264059782,0.5880498164545761,10.0797
2018-10-27,binancecoin,BNB,9.7331,8349812.958829,-0.009817286563034044,-0.009865793855185174,0.5753611800458743,10.068806666666665
2018-10-28,binancecoin,BNB,9.7207,8136588.44204,-0.0012740031439109067,-0.001274815375846904,0.5749869063783682,10.059793333333335
2018-10-29,binancecoin,BNB,9.445,7525106.643176,-0.028362154988838317,-0.028772131386719423,0.5829804668437928,10.0409
2018-10-30,binancecoin,BNB,9.4521,6803212.351281,0.0007517204870302052,0.0007514380867001086,0.5829923077761601,10.022063333333334
2018-10-31,binancecoin,BNB,9.4807,6671089.908958,0.003025782630315055,0.003021214163191155,0.5832113824268361,10.005383333333333
2018-11-01,binancecoin,BNB,9.6192,7528202.69593,0.014608625945341513,0.014502947933099527,0.5683529077398931,9.980319999999999
2018-11-02,binancecoin,BNB,9.6421,8194490.466364,0.002380655355954664,0.002377826085448368,0.5684909659975997,9.957936666666667
